zip_code,city,state,county,s2014_03,s2014_06,s2014_09,s2014_12,s2015_03,s2015_06,s2015_09,s2015_12,s2016_03,s2016_06,s2016_09,s2016_12,s2017_03,s2017_06,s2017_09,s2017_12
21521,Barton,MD,Allegany,56600,58500,54500,54000,55300,56000,57600,58200,59000,60000,59200,57400,60000,62200,65800,63100
21531,Friendsville,MD,Garrett,96300,97800,103400,101100,98600,103200,110300,111900,115500,116700,113400,113900,115900,115700,113500,117900
21532,Frostburg,MD,Allegany,90400,90500,90800,93200,93000,93900,94200,95800,94800,96000,94300,92700,96500,96600,96700,95500
21536,Grantsville,MD,Garrett,111200,110900,108500,110100,111900,112900,118800,118400,118700,121100,123700,127100,127100,125100,124600,126800
21539,Lonaconing,MD,Allegany,58400,57800,55900,57500,57300,57900,58300,57900,57700,57600,57300,56600,60200,62500,64900,63700
21541,Mc Henry,MD,Garrett,247100,245600,231100,227300,230500,232800,237300,245100,240200,241100,238200,235900,234300,233300,236700,240300
21545,Mount Savage,MD,Allegany,58600,58800,60000,66200,71300,72000,70700,69800,69900,68900,68600,67000,66400,65500,67900,64700
21550,Mountain Lake Park,MD,Garrett,122000,123100,128000,128600,130100,131600,134600,133300,132900,134200,131900,132100,131700,132200,132600,136000
21555,Oldtown,MD,Allegany,77600,77400,75500,81800,85300,86000,86900,92100,96100,91600,82500,75700,77500,85500,88200,86300
21561,Swanton,MD,Garrett,223500,217800,214600,207600,209500,214300,216100,212300,214100,217300,218400,222800,217500,220400,222600,223500
21562,Westernport,MD,Allegany,52100,53200,48300,48300,48500,49800,52700,54800,55200,55100,54500,53200,56600,60200,63500,60000
21601,Easton,MD,Talbot,239200,242000,238600,245300,246500,246900,246100,247100,249900,256300,259400,256100,253800,257900,268600,265900
21617,Centreville,MD,Queen Annes,310000,307600,307600,308000,303800,303500,301300,302000,308300,315700,317200,325900,325700,325100,327400,331700
21619,Chester,MD,Queen Annes,284400,289300,293600,289900,289400,289600,288400,283200,284600,287400,290400,318400,310100,304500,305300,307800
21620,Chestertown,MD,Kent,180700,185600,187600,189800,190000,190600,183200,183600,186000,189000,193200,195700,198900,199500,205100,203900
21622,Church Creek,MD,Dorchester,165900,156600,151000,140800,139600,136800,154800,142000,150500,152500,161400,173900,175800,200200,195900,182600
21623,Church Hill,MD,Queen Annes,228200,230100,226200,223700,223700,228800,220100,217400,215700,214600,222100,228000,228800,236300,247800,257500
21625,Cordova,MD,Talbot,228500,231900,219100,220100,214600,213100,219000,226800,234100,236500,243700,246300,241400,250400,260200,257400
21629,Denton,MD,Caroline,171900,172700,172500,173800,171100,171600,178600,184600,189500,194200,195200,195400,191300,188900,185800,185400
21631,East New Market,MD,Dorchester,144700,145100,153800,153200,162900,160100,158900,162100,174200,175500,183900,182200,180700,185000,183900,180000
21632,Federalsburg,MD,Caroline,118000,121400,120300,119300,117700,119500,120200,122100,129600,137100,143700,146400,141100,138700,138300,137800
21635,Galena,MD,Kent,196700,193200,192900,199500,204700,207400,200400,197100,197000,202700,207300,209400,210900,212100,215400,211700
21636,Goldsboro,MD,Caroline,163100,162500,164300,163200,160000,158500,164500,172800,179700,179400,175900,177600,173500,176900,175100,175200
21638,Grasonville,MD,Queen Annes,338700,340500,343200,340800,338900,335700,329300,323300,326100,339300,347200,373400,363200,351000,351300,354600
21639,Greensboro,MD,Caroline,153600,153200,157900,159000,155100,153900,155900,156700,161900,160700,160700,164100,166000,169500,169300,168400
21640,Henderson,MD,Caroline,186100,186900,183000,184200,178800,179600,186500,204300,212600,215100,212100,205500,201900,208300,211600,206800
21643,Hurlock,MD,Dorchester,103800,107000,102600,98600,108800,114100,117900,111900,116900,118900,126700,129700,124200,126700,126400,126200
21645,Kennedyville,MD,Kent,229100,244100,255800,271800,276400,278000,261000,260300,258100,257300,268100,270100,264600,262700,277100,262100
21649,Marydel,MD,Caroline,150200,154000,152600,156300,152300,150100,151300,155200,159200,160600,161600,162100,159400,164100,165000,164600
21651,Millington,MD,Kent,166500,170300,170400,174300,178200,180500,177300,178100,176200,173400,180500,184100,187700,188200,196300,194300
21654,Oxford,MD,Talbot,576800,587100,570700,554100,546200,561800,557100,536600,543300,550400,567300,624900,575300,575900,588700,581100
21655,Preston,MD,Caroline,171200,170900,166700,162300,153500,156700,170100,179900,186800,186000,186800,187900,182300,178400,176000,177700
21657,Queen Anne,MD,Queen Annes,237800,239500,235600,234000,234700,236500,235600,237600,240800,241200,245100,250600,259700,260100,267200,271800
21658,Queenstown,MD,Queen Annes,379900,386500,386600,383300,376000,382900,377200,371100,377900,383900,387100,412000,418000,409400,414500,418200
21659,Eldorado,MD,Dorchester,104300,108600,113100,106500,115600,120100,128200,130000,137000,138500,136000,141100,131700,130400,129400,127800
21660,Ridgely,MD,Caroline,168300,169100,168200,167700,164700,163900,173600,177900,185300,188000,187600,190200,185900,188200,190600,192000
21661,Rock Hall,MD,Kent,177500,187000,174800,172900,173900,174900,173300,170900,171800,174500,188200,192500,192400,194900,204900,200000
21663,Saint Michaels,MD,Talbot,380200,395300,382600,385400,389400,392600,392100,384200,381000,388400,385200,423000,402900,398300,412500,396800
21666,Stevensville,MD,Queen Annes,302100,301500,304200,312300,314900,316200,315800,307800,305900,306000,313000,328000,326900,326900,325000,328500
21668,Sudlersville,MD,Queen Annes,206600,209900,206100,204300,203900,213900,210500,203800,199800,197200,202500,207700,210000,211800,216000,225100
21671,Tilghman,MD,Talbot,248100,254500,251500,251300,251000,260900,259100,259400,257600,266400,271700,284500,274100,269700,278200,270700
21673,Trappe,MD,Talbot,225700,233700,228800,226500,220600,219900,221400,231100,241400,252000,256200,252600,247000,252200,265700,266600
21678,Worton,MD,Kent,171300,178200,181000,184400,181700,181800,175700,175500,178800,177100,185400,190500,198800,202900,205600,198600
21701,Frederick,MD,Frederick,236000,243400,246500,245200,247900,251800,252300,254200,254700,256100,259000,262400,262100,257900,261600,262500
21702,Frederick,MD,Frederick,231900,239100,241000,241900,244400,249400,249200,249500,248400,251200,253900,257900,259200,255900,260700,259800
21703,Frederick,MD,Frederick,224600,229700,230000,227600,229200,231300,230900,232300,231400,235200,239700,243700,244700,242700,245900,244700
21704,Frederick,MD,Frederick,375300,383500,384900,382900,387000,390300,389800,388600,386100,389300,394800,398100,396300,390400,392500,394300
21710,Adamstown,MD,Frederick,413100,420600,416900,409300,409700,412400,408700,409300,412100,422800,431800,441500,442700,431800,437000,436300
21711,Big Pool,MD,Washington,161400,156800,155900,156900,160400,161100,161300,160800,160700,161300,160800,164400,175600,177200,181800,183000
21713,Boonsboro,MD,Washington,209500,205300,207100,211100,213000,219000,222000,224000,225200,222400,223600,221700,228400,225200,226900,228700
21716,Brunswick,MD,Frederick,171300,178200,181600,178900,177600,177200,177800,181000,182900,185000,189000,189900,189300,186900,191600,197000
21719,Cascade,MD,Washington,139500,140600,142400,140400,143100,142800,142700,146500,150500,151000,148500,148400,145900,144900,151800,157800
21722,Clear Spring,MD,Washington,184800,182000,179800,180900,183000,184900,185600,183400,183500,185700,188500,197800,209000,204100,201800,195900
21727,Emmitsburg,MD,Frederick,171000,169600,169300,167800,172400,180600,181300,182700,183900,181200,181100,184500,179500,177300,180200,186000
21733,Fairplay,MD,Washington,214000,211100,210900,212900,220200,225900,228300,228400,229900,228200,228000,226400,232200,229100,230100,238000
21737,Glenelg,MD,Howard,770200,775200,800900,820700,817700,823200,822600,819600,823600,823300,824100,818700,819000,837300,833700,819900
21738,Glenwood,MD,Howard,667000,668300,680600,679900,670600,671700,669800,666900,679100,689500,697100,700100,707500,708600,709900,707700
21740,Hagerstown,MD,Washington,144300,143200,144800,146600,147800,147400,145600,146000,146600,146100,146400,148000,151200,150000,153300,155300
21742,Hagerstown,MD,Washington,177000,175800,176500,177800,179300,178800,179400,180000,181800,180200,179800,181500,186100,191000,191200,191500
21750,Hancock,MD,Washington,123900,124400,121500,121100,121100,124600,124700,123700,124100,121300,119300,119400,121400,118300,119900,121100
21754,Ijamsville,MD,Frederick,414000,418300,414300,407900,409100,415400,415400,418700,427600,434100,439100,444700,446600,436500,437800,440800
21755,Jefferson,MD,Frederick,312800,324100,329600,327000,333200,336200,337300,340000,337800,342900,343700,349400,352100,348800,352400,351300
21756,Keedysville,MD,Washington,236800,232200,233700,234400,238300,242200,246200,250400,254400,253500,248600,246800,250700,248400,251400,252000
21757,Keymar,MD,Carroll,244800,249200,252900,253700,254600,254700,255300,257400,257900,263100,268600,269400,266600,262500,272500,268400
21758,Rosemont,MD,Frederick,245600,240700,232500,230800,233900,238200,241800,245400,246600,247800,248600,247300,251400,250900,253100,250000
21766,Little Orleans,MD,Allegany,84500,81800,79100,84000,87900,89500,91300,96000,99100,98700,88700,79000,79100,85800,86900,85400
21767,Maugansville,MD,Washington,151100,151400,152000,152500,151900,150600,148800,151000,151900,151500,152400,151800,158800,157300,161200,165200
21769,Middletown,MD,Frederick,320600,328200,329100,329200,334700,339700,342100,343900,345800,345100,347200,350900,349800,347800,352600,351700
21770,Monrovia,MD,Frederick,354600,356800,357600,355600,354400,357300,353100,354900,356300,360000,358600,361900,368000,363300,366800,367500
21771,Mount Airy,MD,Carroll,377400,381800,379200,377000,376200,380200,379000,376600,378500,384700,386600,389000,391800,393200,399800,399800
21773,Myersville,MD,Frederick,286700,294700,294200,294800,298500,305700,308700,310800,307000,310200,313600,319600,321400,314800,317300,310500
21774,New Market,MD,Frederick,334100,343600,345800,348600,355400,361100,357500,357200,357800,361700,366300,367400,364200,360200,363700,363500
21776,New Windsor,MD,Carroll,284900,290600,291900,292000,290200,290400,290000,291300,292700,294200,292700,291300,292500,295200,303900,307600
21777,Point of Rocks,MD,Frederick,302900,310100,311400,309500,312300,314200,315000,316100,315000,321300,326100,335500,336900,336000,341600,333900
21779,Rohrersville,MD,Washington,247100,240500,242700,242900,246400,259600,258400,260300,265100,265100,265900,267800,275300,266600,261600,263800
21780,Sabillasville,MD,Frederick,183800,185600,181100,180600,182800,186800,186500,188200,188000,188200,190800,195100,200500,202400,206000,209000
21782,Sharpsburg,MD,Washington,168400,165600,166700,167000,169100,170600,171600,173100,173800,171200,168000,167500,177000,186800,195100,200800
21783,Smithsburg,MD,Washington,184400,182900,183500,187000,189200,190900,191600,193600,195500,196300,195400,196800,207300,206900,206000,206500
21784,Sykesville,MD,Carroll,337400,343300,347300,344900,345100,346500,348100,351900,353300,354700,355500,355200,359300,362700,367400,367800
21787,Taneytown,MD,Carroll,221600,226100,230200,231200,233700,233700,236000,237800,237000,239900,238700,239100,241100,242100,247400,248900
21788,Thurmont,MD,Frederick,218400,222200,216600,214800,217200,218500,223600,225000,223700,225600,229500,235400,236600,237900,240200,238300
21791,Union Bridge,MD,Carroll,240500,245100,248600,250700,252900,253700,252900,255600,255500,258800,264200,265200,266500,264700,269800,270400
21793,Walkersville,MD,Frederick,251400,260900,262900,259200,260400,262800,264000,266000,266300,268400,269900,272000,272400,271200,275700,277300
21794,West Friendship,MD,Howard,674200,674700,687100,694500,689500,683500,678100,673600,688200,692100,695500,702200,708900,715100,714200,703600
21795,Williamsport,MD,Washington,171700,171000,173000,173600,174600,175200,176900,176000,175900,175900,175500,176900,185000,187500,188800,190700
21797,Woodbine,MD,Howard,476500,487800,504800,503000,496500,498900,497200,496300,499800,504100,503800,508900,512000,512100,517500,523100
21798,Woodsboro,MD,Frederick,279400,283700,282100,282500,283600,291100,293200,297700,296300,295300,297800,306300,309600,307800,313600,311000
21801,Salisbury,MD,Wicomico,133900,138100,139200,140600,141700,141700,142200,144100,143700,145600,145800,147500,150800,151900,152500,153200
21804,Salisbury,MD,Wicomico,117200,120200,121500,123100,124500,124500,124100,124800,126200,125800,125700,125900,127600,128500,130200,133100
21811,Berlin,MD,Worcester,204100,203500,204800,204300,203100,204900,205200,205100,207900,209700,211300,215800,215200,216800,218700,220000
21822,Eden,MD,Somerset,108000,108500,111300,114800,116600,117900,118600,121000,124700,125900,127600,130200,133600,137700,135900,134100
21826,Fruitland,MD,Wicomico,109300,111700,116300,117800,117000,119800,117900,117800,118600,117900,118800,119900,119500,119900,121100,124200
21830,Hebron,MD,Wicomico,146500,151700,154500,155800,155100,153700,153100,153600,156300,154600,156200,157800,160600,162400,163000,167200
21837,Mardela Springs,MD,Wicomico,116500,117500,121200,125000,129100,130500,129600,128800,128200,130700,131000,133300,135100,132300,134400,130900
21840,Nanticoke,MD,Wicomico,100300,99300,107200,106100,102300,101800,97800,96400,102700,105400,105900,109200,112400,111900,112600,112800
21841,Newark,MD,Worcester,142900,140200,150400,155200,157400,153600,152800,157600,160800,168900,172800,170900,170400,172300,172200,173000
21842,Ocean City,MD,Worcester,236700,236500,236700,234600,233300,235900,237100,234800,235800,234700,233400,238400,237400,239100,240800,241200
21849,Parsonsburg,MD,Wicomico,126000,127400,132400,134900,138100,139600,139800,140600,140300,142900,144800,146500,148200,146000,144500,144900
21850,Pittsville,MD,Wicomico,117500,118000,120500,122400,124700,127500,126700,128700,130500,135700,138800,138400,131800,126800,129100,128900
21851,Pocomoke City,MD,Worcester,108400,120600,122700,117700,118100,113400,112300,116800,119300,114700,115200,116100,116600,124800,133200,143300
21853,Princess Anne,MD,Somerset,84600,84900,89100,89400,89100,93800,94000,91100,92800,91700,87700,90200,97200,106800,105400,104600
21856,Quantico,MD,Wicomico,97900,96400,104000,104300,101700,102300,99500,98100,103800,108200,107700,110000,112700,110100,111200,115000
21861,Sharptown,MD,Wicomico,97200,95800,97800,101300,102600,104600,105900,103800,109300,111500,111600,112300,114300,111500,109600,110900
21863,Snow Hill,MD,Worcester,114500,124900,127500,124700,125900,124900,123800,129700,131400,127400,132200,137200,141900,146100,158700,165500
21864,Stockton,MD,Worcester,108200,120900,124400,121600,124000,120500,118000,124200,124200,116100,115700,117500,119900,126700,134200,138600
21865,Tyaskin,MD,Wicomico,89600,89200,96600,99600,97400,98300,94900,92600,97300,99400,98400,102700,106900,105200,106100,104900
21874,Willards,MD,Wicomico,118700,119800,124200,124400,127100,129200,127600,129300,130600,136200,140000,140500,134900,129600,129500,129200
